,x,y,z
0.45,-0.0007682,-0.0006041,-0.0001106
0.46,0.00118627272727,0.00255263636364,-0.000379727272727
0.47,0.0007034,-0.0007258,-0.003277
0.48,-0.000389272727273,-0.00350090909091,-0.00132218181818
0.49,6.82e-05,0.0009943,-0.0012203
0.5,0.000448181818182,8.09090909091e-05,-0.00157645454545
0.51,-0.0003126,0.0019822,0.0013318
0.52,-0.000778636363636,0.000418272727273,0.00263227272727
0.53,-0.000190909090909,-0.00180990909091,0.00265545454545
0.54,-6.84e-05,0.001985,0.001332
0.55,0.000497727272727,0.00432927272727,-0.000730636363636
0.56,0.002121,0.0027433,0.001575
0.57,-0.000556727272727,0.000418636363636,0.00229981818182
0.58,-0.002133,-0.0073798,-0.0005362
0.59,0.001607,0.00444881818182,-0.001617
0.6,0.0014866,0.0043252,-0.00125
0.61,0.000304818181818,0.00232436363636,0.00172854545455
0.62,-0.000677,-0.006632,-0.001516
0.63,0.000367,0.005673,0.000809
0.64,0.000386090909091,0.00455027272727,-0.000288272727273
0.65,0.000432181818182,0.00142545454545,0.000630454545455
0.66,0.0004996,-0.0031784,-7.94e-05
0.67,0.00129872727273,0.00299436363636,-0.000381636363636
0.68,-0.0001059,0.0047932,-0.0029662
0.69,-0.00157727272727,0.00206327272727,-0.00326563636364
0.7,-0.0011404,-0.0081108,-0.0005246
0.71,0.00193545454545,-0.00258054545455,0.000894818181818
0.72,0.002231,0.0038425,0.000223
0.73,0.000393363636364,0.00410327272727,0.000159818181818
0.74,0.0004418,0.0007532,0.0003696
0.75,0.00055,-0.00673327272727,-0.000733545454545
0.76,0.000463909090909,-0.000816181818182,-0.00156772727273
0.77,0.0002076,1e-05,-0.0008442
0.78,-0.000840727272727,0.00487818181818,0.00159081818182
0.79,-0.0002255,-0.0038021,-0.0004423
0.8,0.003685,-0.000673545454545,-0.001449
0.81,-0.000725,-0.002949,-0.000329
0.82,-0.000796,0.001973,0.002065
0.83,-0.00179418181818,-0.00586972727273,-0.00230045454545
0.84,0.0035753,-0.0043824,-0.0005464
0.85,0.00213836363636,-0.00113709090909,-0.00133718181818
0.86,0.0025616,0.00642,-0.0006542
0.87,0.000244272727273,-0.000817,-0.000346727272727
0.88,5.98181818182e-05,-0.00338790909091,-0.000322727272727
0.89,0.000444,0.0007434,-0.0018266
0.9,-0.000954545454545,0.00520318181818,-0.000187
0.91,-0.0020095,0.001337,-0.0009845
0.92,-0.000842181818182,-0.00250781818182,-0.00177609090909
0.93,-0.0005088,-0.0009768,0.0008726
0.94,-0.000232272727273,0.00142036363636,0.00218118181818
0.95,0.0021199,0.0032325,0.0030363
0.96,-0.000452363636364,-0.00640518181818,0.00103627272727
0.97,-0.0026264,-0.0066408,0.0036064
0.98,-0.000815272727273,0.003416,-0.000168363636364
0.99,-0.000709090909091,0.00375418181818,0.000605
1.0,0.0005,-0.002944,-0.001545
1.01,-0.001927,-0.004196,-0.00154
1.02,0.00132572727273,0.00143581818182,0.00285272727273
1.03,-0.00275,0.0019486,0.0010825
