,x,y,z
5.89,-0.0047758,-0.2949126,-0.9574981
5.9,0.0037563,-0.2969883,-0.9599254
5.91,0.0070126,-0.2889831,-0.9467618
5.92,0.0009706,-0.2875307,-0.9398822
5.93,-0.0036941,-0.2933178,-0.9516175
5.94,-0.0044887,-0.2936752,-0.9579425
5.95,0.0054382,-0.2902302,-0.9540621
5.96,0.0017338,-0.2848432,-0.943228
5.97,-0.0037182,-0.2861513,-0.9465408
5.98,-0.00321077777778,-0.295026666667,-0.957009111111
5.99,0.0037936,-0.2944516,-0.9520512
6.0,0.0029236,-0.2859008,-0.9427768
6.01,-0.0009708,-0.2881106,-0.9466556
6.02,-0.0028566,-0.2965792,-0.9541414
6.03,0.002832,-0.2956358,-0.9572726
6.04,0.0055662,-0.2863466,-0.9482724
6.05,-0.0021302,-0.2854642,-0.9409818
6.06,-0.0042448,-0.290982,-0.9514558
6.07,-0.0004212,-0.295566,-0.959647
6.08,0.0062438,-0.2924894,-0.9531252
6.09,0.0047514,-0.2863432,-0.9427646
6.1,-0.0036038,-0.2899844,-0.9472382
6.11,-0.004819,-0.2951442,-0.9549284
6.12,0.0009732,-0.293707,-0.9558078
6.13,0.0028232,-0.2867922,-0.9465636
6.14,-0.0003172,-0.287741,-0.9472656
6.15,-0.0035738,-0.2927978,-0.955118
6.16,0.0013706,-0.2945038,-0.957397
6.17,0.0041838,-0.2908294,-0.9496578
6.18,-0.000525,-0.286459,-0.9407958
6.19,-0.005124,-0.2903744,-0.9478118
6.2,-0.003186,-0.2944242,-0.955096
6.21,0.0057222,-0.2917846,-0.9555478
6.22,0.0013456,-0.2857638,-0.9457058
6.23,-0.0044616,-0.2875364,-0.9467468
6.24,-0.0038516,-0.2948428,-0.9570468
6.25,0.003598,-0.2936526,-0.9558288
6.26,0.00494577777778,-0.286183666667,-0.946085555556
6.27,-0.0019106,-0.287875,-0.9451082
6.28,-0.0032559,-0.2929899,-0.9538575
6.29,-2.8e-06,-0.2924847,-0.9550538
6.3,0.0024523,-0.2871365,-0.9488996
6.31,-0.0002289,-0.2857573,-0.9435182
6.32,-0.0034441,-0.2896756,-0.9505601
6.33,-0.0017377,-0.2934172,-0.9595915
6.34,0.0034091,-0.2899064,-0.9507461
6.35,0.0019121,-0.2847138,-0.9431944
6.36,-0.0019732,-0.2888033,-0.9487136
6.37,-0.0008623,-0.2963108,-0.9561416
6.38,0.0052503,-0.2944126,-0.9537549
6.39,0.0026563,-0.2865022,-0.9451156
6.4,-0.0032423,-0.2860307,-0.9433212
6.41,-0.0037322,-0.2910097,-0.9534899
6.42,0.0030457,-0.2918641,-0.9572493
6.43,0.0063693,-0.2888979,-0.9528276
6.44,0.0033386,-0.2876417,-0.9420454
6.45,-0.0034074,-0.2917283,-0.9464596
6.46,-0.0039659,-0.2932634,-0.9559143
6.47,0.0033169,-0.2916002,-0.9523714
6.48,0.0024547,-0.2872986,-0.9472471
6.49,-0.0030443,-0.2887057,-0.949719
6.5,-0.0020214,-0.2935915,-0.9553894
6.51,0.0024508,-0.2934616,-0.9555116
6.52,0.002034,-0.2879213,-0.9463238
6.53,-0.0016264,-0.2883421,-0.9456633
6.54,-0.00115433333333,-0.295313666667,-0.952468666667
6.55,0.0025786,-0.2955046,-0.9562652
6.56,0.003735,-0.2881014,-0.9491518
6.57,-0.002454,-0.2841248,-0.943344
6.58,-0.0068606,-0.2893158,-0.950589
6.59,-0.0022064,-0.2939514,-0.9585418
6.6,0.005347,-0.2916686,-0.9528992
6.61,0.003586,-0.286612,-0.9422852
6.62,-0.0043216,-0.28905,-0.9461454
6.63,-0.004416,-0.295462,-0.9553314
6.64,0.0026982,-0.2921996,-0.953824
6.65,0.003928,-0.286731,-0.9454496
6.66,-0.0007172,-0.288199,-0.9439942
6.67,-0.0022464,-0.2926972,-0.953232
6.68,0.0002898,-0.2921052,-0.955789
6.69,0.0045442,-0.288037,-0.9480038
6.7,0.0020848,-0.2852052,-0.9429504
6.71,-0.0012266,-0.289545,-0.9483736
6.72,0.00065,-0.296152,-0.9567234
6.73,0.0039766,-0.2936922,-0.9527072
6.74,0.0004518,-0.2859776,-0.9445984
6.75,-0.0033084,-0.2876436,-0.9462434
6.76,-0.00152,-0.2932706,-0.9558686
6.77,0.0043458,-0.2923184,-0.9581726
6.78,0.0056578,-0.287698,-0.9484256
6.79,-0.0008456,-0.288049,-0.94263
6.8,-0.0031708,-0.2939694,-0.9499084
6.81,-0.0003204,-0.29411,-0.957547
6.82,0.003096,-0.287838444444,-0.950722666667
6.83,0.0011675,-0.2846525,-0.944832
6.84,-0.003456,-0.288139,-0.9517975
6.85,-0.0011595,-0.293243,-0.9570615
6.86,0.0035175,-0.290962,-0.9505005
6.87,0.0018845,-0.286171,-0.942627
6.88,-0.002327,-0.2899095,-0.945831
6.89,-0.0019985,-0.294594,-0.9529265
6.9,0.0035935,-0.2926865,-0.954788
6.91,0.002304,-0.286659,-0.947319
6.92,-0.00354,-0.284935,-0.9428715
6.93,-0.00531,-0.289795,-0.951859
6.94,-0.0008085,-0.2936705,-0.9580995
6.95,0.004616,-0.290985,-0.9516145
6.96,0.0015335,-0.287323,-0.94384
6.97,-0.003334,-0.290726,-0.948776
6.98,-0.0026855,-0.294243,-0.955284
6.99,0.0019605,-0.2908325,-0.951103
7.0,0.002983,-0.2873385,-0.9460145
7.01,-0.0015105,-0.288208,-0.9463505
7.02,-0.0034715,-0.2901,-0.9540405
7.03,0.000404,-0.290825,-0.956497
7.04,0.00251,-0.287628,-0.9479905
7.05,0.0006485,-0.285957,-0.942772
7.06,-0.00132,-0.291145,-0.950058
7.07,5.35e-05,-0.2958065,-0.9565505
7.08,0.004013,-0.292175,-0.951004
7.09,0.0005795,-0.287033,-0.9438935
7.1,-0.005051,-0.289963,-0.947693
7.11,-0.0014725,-0.2936175,-0.9570235
7.12,0.00624966666667,-0.289384444444,-0.956157777778
7.13,0.0057162,-0.2854278,-0.944983
7.14,0.0005586,-0.289484,-0.9428132
7.15,-0.0025362,-0.293613,-0.9514834
7.16,0.0024688,-0.294171,-0.9562412
7.17,0.0062288,-0.288739,-0.9474002
7.18,0.0020598,-0.2863768,-0.9431642
7.19,-0.001218,-0.2894044,-0.952902
7.2,0.001962,-0.293402,-0.9582702
7.21,0.0069364,-0.2927766,-0.9514222
7.22,0.0040494,-0.2870516,-0.9436952
7.23,-0.000275,-0.290097,-0.9473024
7.24,0.0012086,-0.2966004,-0.9578368
7.25,0.0050264,-0.2944034,-0.9547914
7.26,0.0023436,-0.2883728,-0.944672
7.27,-0.0042296,-0.2868532,-0.9441928
7.28,-0.0072294,-0.2908604,-0.9549498
7.29,-0.0032228,-0.2948642,-0.9581234
7.3,-0.0114048,-0.2865172,-0.9491878
7.31,-0.017914,-0.2874264,-0.9436218
7.32,-0.020337,-0.2926482,-0.9417662
7.33,-0.0079102,-0.2992218,-0.9618252
7.34,0.004904,-0.2953642,-0.958444
7.35,-0.001096,-0.2850766,-0.9398712
7.36,-0.0067722,-0.2858274,-0.9413574
7.37,-0.0033172,-0.287616,-0.9470124
7.38,0.0068454,-0.2901764,-0.9480254
7.39,0.0059478,-0.2895352,-0.9500638
7.4,0.002945,-0.289433333333,-0.950098333333
7.41,0.0028123,-0.2918688,-0.9504253
7.42,0.0050432,-0.2920289,-0.955156
7.43,0.0083835,-0.2889677,-0.9465122
7.44,0.0063419,-0.2821535,-0.9401158
7.45,0.001558,-0.2848923,-0.9490205
7.46,0.000894,-0.2943894,-0.9572663
7.47,0.0108431,-0.2961377,-0.9640991
7.48,0.0074556,-0.2866822,-0.9428651
7.49,0.0052458,-0.2827332,-0.9385451
7.5,0.0001005,-0.2907547,-0.9545915
7.51,-0.000441,-0.2962598,-0.955484
7.52,0.0007248,-0.2888992,-0.9520873
7.53,-0.0036972,-0.2870255,-0.9500638
7.54,-0.0024781,-0.2922955,-0.955179
7.55,0.0017273,-0.2952972,-0.9570757
7.56,0.0019839,-0.2869337,-0.9484806
7.57,-0.0039398,-0.2832641,-0.9441744
7.58,-0.0094527,-0.2919298,-0.9496842
7.59,-0.0071182,-0.2973432,-0.9568361
7.6,0.0017991,-0.296008,-0.952658
7.61,0.0034166,-0.2858492,-0.9469999
7.62,-0.0023011,-0.2847705,-0.9433276
7.63,-0.0053467,-0.2920352,-0.9515673
7.64,-0.0017488,-0.2961871,-0.9564334
7.65,0.0024964,-0.2907392,-0.9454423
7.66,0.0033186,-0.2876568,-0.9451065
7.67,0.0004166,-0.2930145,-0.9499997
7.68,0.00593888888889,-0.295157777778,-0.955072555556
7.69,0.0085788,-0.2887668,-0.9480922
7.7,0.0021062,-0.2860868,-0.9405214
7.71,-0.0020722,-0.2897672,-0.948129
7.72,-0.0016266,-0.2932464,-0.9559572
7.73,0.0040252,-0.2928802,-0.953104
7.74,0.0057126,-0.2871034,-0.9459996
7.75,0.00061,-0.2870394,-0.9483458
7.76,-0.0026398,-0.294437,-0.9526548
7.77,-0.0008816,-0.2982912,-0.9579342
7.78,0.0011808,-0.291965,-0.9483034
7.79,-0.0043272,-0.2897154,-0.946362
7.8,-0.0058956,-0.2939394,-0.9548856
7.81,-0.0042848,-0.292917,-0.9542604
7.82,-0.001056,-0.2863954,-0.949823
7.83,-0.002951,-0.2812594,-0.9412902
7.84,-0.009033,-0.2870636,-0.9468992
7.85,-0.0053622,-0.2986052,-0.9566376
7.86,-0.0003202,-0.2964326,-0.9597262
7.87,0.00159,-0.2825162,-0.9392182
7.88,0.0019894,-0.2836974,-0.9437746
7.89,-0.0003142,-0.291858,-0.9523042
7.9,0.0014192,-0.2932218,-0.9550598
7.91,0.0011198,-0.2887874,-0.9537688
7.92,-0.0017488,-0.2899384,-0.9479738
7.93,-0.0015078,-0.2925602,-0.9481754
7.94,0.0048948,-0.2902928,-0.9515534
7.95,0.0095766,-0.2896818,-0.9488954
7.96,0.00546411111111,-0.288428333333,-0.949508888889
7.97,-0.0060245,-0.2909609,-0.9496227
7.98,-0.0060657,-0.2943632,-0.9592837
7.99,0.0020983,-0.2924013,-0.9572125
8.0,0.0087033,-0.2839739,-0.9424297
8.01,-0.0003298,-0.285181,-0.9414578
8.02,-0.0082431,-0.2942873,-0.9542036
8.03,-0.0025617,-0.2968381,-0.9617374
8.04,-0.0018874,-0.2872893,-0.9514587
8.05,-0.0025373,-0.2839158,-0.9440751
8.06,-0.0048068,-0.2864897,-0.9431704
8.07,0.0015271,-0.2921185,-0.954297
8.08,0.0032471,-0.2910062,-0.9507705
8.09,0.0050598,-0.2917233,-0.94917
8.1,0.002846,-0.2891879,-0.9505612
8.11,0.00023,-0.2946352,-0.9564008
8.12,0.0116969,-0.2993653,-0.9579922
8.13,0.0068206,-0.2919099,-0.94081
8.14,0.0008465,-0.2870206,-0.9471285
8.15,-0.0079391,-0.2962572,-0.9514361
8.16,-0.0013791,-0.2950119,-0.9566604
8.17,0.002403,-0.2893981,-0.9523372
8.18,-0.0001112,-0.2888309,-0.942761
8.19,-0.004945,-0.2918823,-0.9479508
8.2,-0.0049664,-0.2933199,-0.9503967
8.21,-3.77e-05,-0.2924808,-0.9515397
8.22,-0.0002241,-0.2890233,-0.9441057
8.23,-0.006677,-0.2915616,-0.9498326
8.24,-0.006546,-0.292374,-0.958633
8.25,0.000565,-0.289413,-0.952332
8.26,0.004318,-0.283752,-0.939835
8.27,-0.000916,-0.286255,-0.946518
8.28,-0.007675,-0.300369,-0.956833
8.29,-0.00499,-0.29863,-0.961838
8.3,-0.000427,-0.287857,-0.946457
8.31,0.002655,-0.284531,-0.938766
8.32,-0.000488,-0.29068,-0.9487
8.33,-0.000763,-0.291656,-0.954559
8.34,0.000809,-0.291016,-0.956848
8.35,0.000244,-0.285507,-0.948471
8.36,-0.000793,-0.287491,-0.946884
8.37,0.001099,-0.290924,-0.94957
8.38,0.010147,-0.293884,-0.952774
8.39,0.004089,-0.286316,-0.94603
8.4,-0.005081,-0.286545,-0.949951
8.41,-0.00592,-0.290176,-0.954773
8.42,0.000977,-0.293533,-0.955887
8.43,0.004761,-0.285858,-0.947235
8.44,-0.000214,-0.282089,-0.939117
8.45,-0.002914,-0.288773,-0.950073
8.46,-0.001633,-0.295273,-0.956039
8.47,0.00531,-0.29129,-0.951538
8.48,0.004486,-0.286987,-0.945755
8.49,-0.004059,-0.287125,-0.942322
8.5,-0.00322,-0.291412,-0.95694
8.51,0.0073591,-0.2922176,-0.9527525
8.52,0.0066224,-0.2862838,-0.9432934
8.53,0.0012478,-0.2884124,-0.9476363
8.54,-0.0053189,-0.2965974,-0.9587342
8.55,0.003976,-0.2960002,-0.9580568
8.56,0.0053142,-0.2885952,-0.9458498
8.57,0.002757,-0.2908336,-0.9429872
8.58,0.0002513,-0.2959043,-0.9519838
8.59,-0.0004628,-0.2977023,-0.9551883
8.6,0.0032987,-0.2928012,-0.9508363
8.61,0.0003285,-0.2857921,-0.943825
8.62,-0.0006989,-0.2893491,-0.9472076
8.63,-0.000372,-0.2992902,-0.9555998
8.64,0.0022092,-0.2965741,-0.9507795
8.65,0.0008853,-0.288065,-0.9421827
8.66,-0.0025587,-0.2909898,-0.946809
8.67,-0.0057023,-0.2978732,-0.954759
8.68,0.0001921,-0.2956465,-0.9601089
8.69,-0.0006519,-0.2883732,-0.9434495
8.7,-0.0043522,-0.2859527,-0.9406023
8.71,-0.0069749,-0.2916918,-0.9488326
8.72,-0.0052717,-0.291856,-0.9521877
8.73,-0.0025162,-0.2865647,-0.9518444
8.74,-0.0057864,-0.2847291,-0.941454
8.75,-0.0079024,-0.2865937,-0.9492602
8.76,-0.0050099,-0.2886905,-0.9505447
8.77,0.0006484,-0.2892018,-0.9529969
8.78,-0.0032925,-0.2821857,-0.9461638
8.79,-3.71111111111e-05,-0.285090333333,-0.952412666667
8.8,-0.00014,-0.2907414,-0.9557404
8.81,0.0069428,-0.2909548,-0.9515198
8.82,0.009195,-0.2858244,-0.9461702
8.83,0.0028106,-0.2841122,-0.9466092
8.84,0.0014346,-0.2917906,-0.954288
8.85,0.00506,-0.293832,-0.9563566
8.86,0.0087098,-0.287866,-0.952707
8.87,0.0051914,-0.284253,-0.944339
8.88,0.0034516,-0.2900452,-0.950165
8.89,0.0001372,-0.291589,-0.9558834
8.9,0.004846,-0.2905944,-0.9517364
8.91,0.0027282,-0.2864654,-0.9459348
8.92,-0.0019134,-0.2900726,-0.9473722
8.93,-0.004895,-0.2928188,-0.9560882
8.94,-0.0014372,-0.29147,-0.951013
8.95,0.0012234,-0.2859344,-0.9465208
8.96,-0.0028046,-0.285947,-0.9475432
8.97,-0.004822,-0.2929416,-0.9532012
8.98,-0.003137,-0.2979704,-0.9567318
8.99,-0.0003632,-0.291232,-0.9474334
9.0,-0.002344,-0.2853336,-0.94151
9.01,-0.0045074,-0.2904576,-0.9447026
9.02,-1.86e-05,-0.2993412,-0.95842
9.03,0.0029234,-0.2975952,-0.95249
9.04,0.0016054,-0.2873046,-0.9462038
9.05,-0.0010624,-0.2917174,-0.9490232
9.06,-0.00264,-0.2975068,-0.9514376
9.07,0.00542377777778,-0.296174666667,-0.951183777778
9.08,0.0038914,-0.2906496,-0.9433578
9.09,0.000258,-0.291574,-0.9467468
9.1,-0.0024202,-0.2953991,-0.9533907
9.11,0.0011565,-0.2961498,-0.9513214
9.12,0.0038483,-0.2908826,-0.945686
9.13,0.000119,-0.2872833,-0.9439877
9.14,-0.0025755,-0.2913448,-0.9528886
9.15,-0.0014372,-0.2949642,-0.9575291
9.16,0.004077,-0.2927089,-0.9507145
9.17,0.0005997,-0.2876156,-0.9448017
9.18,-0.0050718,-0.2906017,-0.9479695
9.19,-0.0047318,-0.2939252,-0.9552936
9.2,9.32e-05,-0.2908066,-0.9535097
9.21,0.0019177,-0.2862519,-0.9477968
9.22,-0.0039321,-0.287509,-0.9487652
9.23,-0.0063412,-0.2920884,-0.9519299
9.24,-0.0021821,-0.2910066,-0.9541365
9.25,0.0016325,-0.2870131,-0.9480574
9.26,-0.0004559,-0.2860151,-0.9435699
9.27,-0.0024627,-0.290897,-0.9499619
9.28,0.0004362,-0.2913747,-0.9537904
9.29,0.0045024,-0.2862888,-0.9508105
9.3,0.0021923,-0.2820496,-0.9459776
9.31,0.0001188,-0.288118,-0.9503553
9.32,0.0023116,-0.2955047,-0.9562317
9.33,0.0086642,-0.2934143,-0.9538314
9.34,0.005501,-0.2866729,-0.9440629
9.35,-0.00220766666667,-0.287252,-0.946675333333
9.36,-0.000769,-0.2939148,-0.955438
9.37,0.0063448,-0.2932586,-0.9546784
9.38,0.0063354,-0.2894348,-0.9492768
9.39,-0.0012606,-0.2887572,-0.9486114
9.4,-0.0063908,-0.2917632,-0.9511354
9.41,-0.0043642,-0.2945556,-0.954727
9.42,0.0010958,-0.2916932,-0.9505492
9.43,-0.0015378,-0.2871582,-0.9463748
9.44,-0.0059388,-0.2910678,-0.9505616
9.45,-0.0048068,-0.294345,-0.956158
9.46,-0.0004548,-0.2908814,-0.9528594
9.47,0.0003968,-0.2854738,-0.9465304
9.48,-0.0079192,-0.2883758,-0.9488158
9.49,-0.0092342,-0.2934908,-0.955078
9.5,0.0052706,-0.291049,-0.9539826
9.51,0.0041746,-0.2884824,-0.9450194
9.52,-0.0033632,-0.2862822,-0.9440154
9.53,-0.0083128,-0.291986,-0.9506072
9.54,-0.0022858,-0.2952456,-0.9552126
9.55,0.006735,-0.288913,-0.9501524
9.56,0.0043334,-0.2860534,-0.941922
9.57,-0.0022916,-0.2894652,-0.9490664
9.58,-0.002127,-0.2936706,-0.9564392
9.59,0.0074796,-0.2910858,-0.954742
9.6,0.005725,-0.287912,-0.9490294
9.61,-0.0004334,-0.2919404,-0.9514162
9.62,0.0023958,-0.2955386,-0.9579496
9.63,0.005075,-0.2931884,-0.9563506
9.64,0.00376377777778,-0.286775222222,-0.950536444444
9.65,-0.001297,-0.289131,-0.95163
9.66,-0.003319,-0.2938995,-0.9576115
9.67,0.000572,-0.2940905,-0.959877
9.68,0.003952,-0.2917865,-0.9508665
9.69,-0.0016555,-0.289574,-0.945587
9.7,-0.007759,-0.2915575,-0.948692
9.71,-0.003082,-0.2935565,-0.953949
9.72,0.0003665,-0.2911915,-0.951775
9.73,-0.001831,-0.2864,-0.9444735
9.74,-0.003975,-0.2882765,-0.947304
9.75,-0.0027695,-0.2935025,-0.9514085
9.76,0.004898,-0.291435,-0.9503175
9.77,0.002548,-0.2884675,-0.9458775
9.78,-0.000641,-0.28521,-0.9423525
9.79,-0.0008775,-0.288048,-0.949608
9.8,0.0015865,-0.292282,-0.950989
9.81,0.004631,-0.285446,-0.946167
9.82,-0.004486,-0.285118,-0.944275
9.83,-0.005875,-0.2924955,-0.951828
9.84,-0.001717,-0.29525,-0.956932
9.85,0.00238,-0.2902835,-0.950615
9.86,0.001579,-0.2861255,-0.948143
9.87,-0.0110855,-0.2876895,-0.9465945
9.88,-0.0074845,-0.291199,-0.954651
9.89,0.00473,-0.294327,-0.95652
9.9,0.0062715,-0.291771,-0.9478835
9.91,0.0022435,-0.287102,-0.9477005
9.92,-0.004647,-0.289317222222,-0.950210666667
9.93,-0.0027372,-0.291614,-0.9569548
9.94,0.0009796,-0.2880984,-0.9509704
9.95,0.002359,-0.2874846,-0.944702
9.96,-0.003323,-0.2937712,-0.9509244
9.97,-0.000949,-0.297565,-0.9569794
9.98,0.0020018,-0.2897066,-0.9522612
9.99,-0.002579,-0.2852506,-0.9441952
10.0,-0.0027344,-0.2887386,-0.9470486
10.01,0.0003388,-0.292764,-0.9538238
10.02,0.0020174,-0.2928282,-0.9551454
10.03,0.0019626,-0.2879488,-0.9479952
10.04,-0.0006374,-0.287079,-0.9430912
10.05,-0.0041838,-0.2918396,-0.9483552
10.06,0.0023894,-0.2953738,-0.9551482
10.07,0.0066682,-0.2897068,-0.9461392
10.08,0.0034332,-0.2864414,-0.9423552
10.09,-0.0013702,-0.2902744,-0.949875
10.1,-0.0012724,-0.292383,-0.9528532
10.11,0.0041598,-0.2893218,-0.9513702
10.12,0.0015656,-0.288339,-0.9457152
10.13,-0.0021396,-0.2896146,-0.9442776
10.14,-0.0005982,-0.291394,-0.9485196
10.15,0.0036864,-0.2916044,-0.9497132
10.16,0.0010922,-0.2852444,-0.9466494
10.17,-0.0024932,-0.2863156,-0.9469816
10.18,-0.003653,-0.2930572,-0.9528408
10.19,0.0003966,-0.2967074,-0.9554258
10.2,0.0011354,-0.2920016,-0.9504788
10.21,-0.0024412,-0.2865878,-0.9439388
10.22,-0.003306,-0.288935666667,-0.948862666667
10.23,-0.0016677,-0.2915834,-0.9549043
10.24,0.0025531,-0.2911223,-0.9543779
10.25,-0.0002637,-0.2889829,-0.9491655
10.26,-0.0039518,-0.2886934,-0.9448596
10.27,-0.003673,-0.2907423,-0.9529053
10.28,-0.0008806,-0.2914598,-0.954106
10.29,-0.0007432,-0.2867604,-0.9477231
10.3,-0.0026736,-0.2869279,-0.9476381
10.31,-0.0036409,-0.2906234,-0.9515212
10.32,-0.0001157,-0.2942548,-0.9562071
10.33,-0.0006542,-0.2913193,-0.9502485
10.34,-0.0051988,-0.2874651,-0.9455396
10.35,-0.0035022,-0.2897062,-0.9493608
10.36,0.0008529,-0.2927172,-0.9537997
10.37,0.0028364,-0.2911086,-0.9519211
10.38,-0.000371,-0.2864834,-0.9468828
10.39,-0.0025175,-0.2874799,-0.9464094
10.4,-0.0020234,-0.2923876,-0.955145
10.41,0.0045549,-0.2937546,-0.9567456
10.42,0.0055236,-0.2905642,-0.9473938
10.43,0.0013197,-0.2878894,-0.9435163
10.44,-0.000574,-0.2894759,-0.9507581
10.45,0.0020184,-0.2921676,-0.955142
10.46,0.0031725,-0.2889925,-0.9496705
10.47,0.0024751,-0.2861971,-0.9461362
10.48,0.0006329,-0.289662,-0.9468034
10.49,0.0011226,-0.2951107,-0.9511111
10.5,0.0025788,-0.2919585,-0.9511245
10.51,-0.0003634,-0.2862322,-0.9442934
10.52,-0.00475577777778,-0.286326,-0.946187222222
10.53,-0.004184,-0.2920168,-0.956879
10.54,0.0005404,-0.2936128,-0.956165
10.55,0.0011442,-0.287802,-0.9462926
10.56,-0.0023588,-0.287027,-0.9436368
10.57,-0.0055728,-0.2920714,-0.9498292
10.58,0.0001094,-0.2943386,-0.9589082
10.59,0.0017148,-0.2913906,-0.9497986
10.6,0.0002104,-0.2880736,-0.9443544
10.61,-0.002048,-0.2884586,-0.9512968
10.62,-0.0027252,-0.292288,-0.955777
10.63,0.0021054,-0.2924988,-0.9541506
10.64,0.00119,-0.2886416,-0.9496518
10.65,-0.0015408,-0.288208,-0.9480466
10.66,-0.0026276,-0.29375,-0.9531038
10.67,0.0015964,-0.2947386,-0.9551638
10.68,0.0021604,-0.2883974,-0.9493106
10.69,-0.0016942,-0.2879582,-0.9491544
10.7,-0.003601,-0.292511,-0.9543274
10.71,0.0002566,-0.2948734,-0.958136
10.72,0.0023316,-0.2929746,-0.9522068
10.73,-0.0027284,-0.286755,-0.943494
10.74,-0.005267,-0.2887694,-0.9490022
10.75,-0.0028226,-0.2938022,-0.9556186
10.76,0.001636,-0.2933932,-0.9557068
10.77,0.0027862,-0.2884396,-0.9477018
10.78,-0.0008244,-0.2900264,-0.9470276
10.79,-0.003424,-0.2952388,-0.9526644
10.8,0.000658111111111,-0.294771,-0.955880333333
10.81,0.0036924,-0.2883907,-0.9491806
10.82,0.0042964,-0.2886382,-0.9405134
10.83,-0.0646331,-0.2851582,-0.8210385
10.84,0.0232984,-0.3140523,-1.0121106
10.85,0.0181133,-0.2727021,-1.0020657
10.86,0.0104521,-0.2840333,-0.8275909
10.87,0.0294619,-0.2956341,-1.0181866
10.88,-0.0145779,-0.2820556,-0.934274
10.89,-0.0202909,-0.3048565,-0.9391174
10.9,-0.0108384,-0.288689,-1.0440443
10.91,-0.0078586,-0.2867692,-0.9629499
10.92,0.0171293,-0.2924329,-0.9579266
10.93,0.0023455,-0.2979218,-0.9486236
10.94,-0.0396071,-0.2908399,-0.9531419
10.95,-0.2884839,-0.3102079,-0.8244846
10.96,-0.6649258,-0.2576458,-1.0646184
10.97,-0.5602264,-0.2254362,-0.9914228
10.98,0.5480346,-0.2630322,-1.0464231
10.99,0.9353962,-0.3926806,-0.6651184
11.0,0.2503033,-0.3324008,-0.770784
11.01,-0.0936939,-0.2866397,-1.1689464
11.02,-0.0260289,-0.301614,-1.0620723
11.03,0.0056576,-0.2764953,-1.0576126
11.04,0.0226194,-0.284358,-1.0676252
11.05,-0.0112122,-0.2823001,-1.079712
11.06,-0.097385,-0.2834886,-1.0601013
11.07,-0.0326662,-0.2662478,-1.1234697
11.08,-0.0793366,-0.2804761,-1.1741363
11.09,0.085541,-0.299454,-1.238556
11.1,0.027267,-0.262726,-1.076309
11.11,-0.123978,-0.207977,-0.654602
11.12,-0.149445,-0.302063,-0.703339
11.13,-0.135162,-0.347412,-1.026901
11.14,-0.171188,-0.306824,-1.082352
11.15,-0.213257,-0.304291,-1.047836
11.16,-0.24263,-0.242828,-1.187241
11.17,-0.343979,-0.115128,-1.144287
11.18,-0.351639,-0.102341,-1.18512
11.19,-0.248932,-0.086945,-1.144928
11.2,-0.136398,-0.065247,-1.108322
11.21,-0.073013,0.039398,-1.168549
11.22,0.046997,0.021835,-1.301819
11.23,0.141098,-0.01265,-1.420013
11.24,0.193146,0.029465,-1.421768
11.25,0.187256,0.140045,-1.571411
11.26,0.138901,0.104538,-1.548645
11.27,0.019516,0.060089,-1.223282
11.28,-0.11731,0.101639,-1.07074
11.29,-0.194427,0.107056,-1.147339
11.3,-0.232147,0.106079,-1.249313
11.31,-0.266647,0.094788,-1.283768
11.32,-0.29213,0.087662,-1.268585
11.33,-0.277634,0.105591,-1.253357
11.34,-0.221756,0.080933,-1.287598
11.35,-0.174316,0.083069,-1.374405
11.36,-0.152405,0.076752,-1.405426
11.37,-0.1725753,0.0108746,-1.4010086
11.38,-0.212996,0.004985,-1.4035167
11.39,-0.2550977,0.0410536,-1.3830289
11.4,-0.2728804,0.0730193,-1.3437542
11.41,-0.2652844,0.0872897,-1.3255252
11.42,-0.2201122,0.1228408,-1.322899
11.43,-0.1617565,0.1130916,-1.2492826
11.44,-0.106076,0.1024779,-1.1935564
11.45,-0.0630937,0.1218844,-1.1741107
11.46,-0.0573459,0.1062727,-1.1547408
11.47,-0.0476166,0.1066525,-1.1736249
11.48,-0.044089,0.1057325,-1.1548846
11.49,-0.0220807,0.123267,-1.0930726
11.5,-0.002429,0.1597989,-0.9829819
11.51,0.0230696,0.1374101,-0.8718931
11.52,0.0299015,0.1169192,-0.8195802
11.53,0.0466657,0.1034077,-0.8095731
11.54,0.0263917,0.075476,-0.7897066
11.55,-0.0349408,0.0645109,-0.7857114
11.56,-0.1030578,0.0460545,-0.7686874
11.57,-0.1473802,0.0383208,-0.7504992
11.58,-0.1541993,0.037715,-0.730417
11.59,-0.1391391,0.0372501,-0.6797717
11.6,-0.1243839,0.0310394,-0.6320479
11.61,-0.1029875,0.0294575,-0.6076415
11.62,-0.0762512,0.0043289,-0.608192
11.63,-0.0605959,-0.038493,-0.5856457
11.64,-0.0405815555556,-0.0630526666667,-0.574088555556
11.65,-0.0145996,-0.0683686,-0.558078
11.66,0.0141632,-0.0776212,-0.562753
11.67,0.0333162,-0.0860416,-0.5767824
11.68,0.0551484,-0.0930938,-0.5949094
11.69,0.065176,-0.1036592,-0.6058774
11.7,0.0403684,-0.1260314,-0.6166472
11.71,0.0284972,-0.1617434,-0.6494998
11.72,0.0301146,-0.1915252,-0.692502
11.73,0.0225708,-0.1974424,-0.725455
11.74,-0.0067412,-0.1703434,-0.7575684
11.75,-0.0503512,-0.102655,-0.8045258
11.76,-0.1043912,-0.0421326,-0.7984836
11.77,-0.1351958,-0.002292,-0.758069
