,x,y,z
2.02,0.00211992882381,0.00414849107493,0.01241800207
2.03,-0.00208346562606,0.00231526566157,0.00871102772099
2.04,-0.00216113555597,-0.000548005690016,-0.000263647626865
2.05,0.00208451315272,0.000206409101802,-0.00149655405446
2.06,0.00275364166153,0.00435233234591,0.0086960786813
2.07,-0.00122733043394,0.00422588011938,0.0122544581298
2.08,-0.00316438335211,-0.000445259084397,0.00553491763242
2.09,0.000453421449174,-0.00415360078018,-4.82881977582e-05
2.1,0.00408711528309,-0.00129348220572,0.00417157559597
2.11,0.001976036669,0.00618083647321,0.014092457669
2.12,-0.003256454456,0.00541085524989,0.0123115344272
2.13,-0.00224188688288,0.000866269317249,0.00495129325509
2.14,0.00526450743304,0.00440700952925,0.00910997778409
2.15,0.000321118832629,0.00540331305798,0.0160219442929
2.16,-0.00297923069828,0.00125741206222,0.009035000832
2.17,-0.00331193628813,-0.00110017182218,-0.000314684423325
2.18,0.00555592378641,0.000905813911988,0.000714821065298
2.19,0.00462130752648,0.00577718366433,0.0143209871965
2.2,-0.00175540067199,0.00511842474239,0.0112160421755
2.21,-0.00531364848435,0.000293168411231,0.00385947754376
2.22,-0.000197583921486,-0.00319717186343,0.000318577885229
2.23,0.00400289599404,0.00266070472587,0.00709811199543
2.24,0.000810516796812,0.00667084441309,0.0119135577296
2.25,-0.00357445203,0.00299013424564,0.00668317927121
2.26,-0.00116736185047,-0.00176644512559,-0.000375867396104
2.27,0.00467820305609,-0.000940790178093,0.00252553114468
2.28,0.00322366594468,0.00294271558771,0.0107234747479
2.29,-0.00392796724672,0.00317001218561,0.0127032778778
2.3,-0.00622175212275,-0.000278280554522,0.00548392255163
2.31,-0.00185565917005,-0.00158275251997,-0.00301644292393
2.32,0.00200470645383,0.00179019524321,0.00260791494454
2.33,-0.00465891651444,0.00567690848001,0.0121039758272
2.34,-0.00536053596284,-7.0166672615e-05,-0.000411812392611
2.35,0.000561029320086,-0.00354706430655,0.000622990985245
2.36,0.00454589487746,0.00487393758317,0.0110765653919
2.37,-0.000622128861538,0.00731625988487,0.0139847960313
2.38,-0.00288015136297,0.00135546241117,0.00702541828064
2.39,-0.00145245318228,-0.000323097082082,-0.00158257916822
2.4,0.00282799751375,0.00308885946132,0.00388450694172
2.41,0.00210756986331,0.00767554669535,0.0131656783917
2.42,-0.00182723875218,0.00620172860438,0.0101812174763
2.43,-0.00295596355534,-0.000412067321664,0.00153539689904
2.44,0.00277624228086,-0.00251113460578,-0.00226923937977
2.45,0.00598544864964,0.00101506630705,0.0061503571556
2.46,0.000523485223153,0.00346907455655,0.0154497574234
2.47,-0.00587463608878,0.0017729805795,0.0101983857892
2.48,-0.00345550306077,-0.00126886069425,-0.000668284925396
2.49,0.00315316647377,0.000413522734805,0.000514307777237
2.5,0.0028927513473,0.00374188943217,0.00767746376184
2.51,-0.00378363846796,-0.00176984726969,0.00372691443608
2.52,-0.00210944614114,-0.00291534825858,-0.000559661046331
2.53,0.00482463893935,0.0014660459994,0.00571964385948
2.54,0.00357436025554,0.00460126546782,0.0156965120607
2.55,-0.00192426011477,0.00338129553091,0.011382053829
2.56,-0.00457607847736,-0.00181601260369,0.000879811148557
2.57,0.00351088292128,-0.00186006434409,0.000961490417217
2.58,0.00141731283457,0.00332213345026,0.00934170365842
2.59,-0.00215640407275,0.00654301927774,0.0144145656264
2.6,-0.00458980756565,-0.000551786983137,0.00381752085667
2.61,-0.000410046429533,-0.003585961845,-0.000400970955238
2.62,0.00441632973543,0.00173772899002,0.00693132721164
2.63,0.000366625059155,0.00702581689698,0.0124639078399
2.64,-0.00500185078493,0.00525231348116,0.0112403726043
2.65,-0.00460838494102,0.00029004437156,0.00135657482886
2.66,0.00151647096613,-0.00188341584537,-0.00178496224501
2.67,0.0052401269454,0.00218197948238,0.00715134396279
2.68,0.000277831879388,0.00353133842852,0.00789040090143
2.69,-0.00272057504578,-0.00166598453832,-0.000559935442694
2.7,0.00377857882151,-0.000208338219474,0.0021590553349
2.71,0.0048327873989,0.00375965659666,0.00987034308352
2.72,-0.00112111308514,0.00305013805567,0.0101674698477
2.73,-0.00543320094018,-0.00347753820112,0.0048957391158
2.74,0.00113601948214,-0.00279092619433,-0.00155572540526
2.75,0.00284765949636,0.0053600363019,0.00803016320558
2.76,0.00303691882549,0.00623841984776,0.0154326910821
2.77,-0.00310807647686,0.00306988346961,0.0091602312531
2.78,-0.00279491977383,-0.000563423799157,-1.10333294244e-05
2.79,0.00533741714226,-0.00152219528214,-0.000426241377025
2.8,0.00318306455313,0.00322242559896,0.00978609413
2.81,-0.002095600249,0.0045501684154,0.0148890525585
2.82,-0.00487041956224,0.0021753198085,0.0060014276027
2.83,0.000775336587464,0.00026823171475,-0.000466575788322
2.84,0.00521877779596,0.00358520169291,0.00402532975073
2.85,0.00190044510613,0.00607903820367,0.00854119398571
2.86,-0.00144880352525,0.00155120157333,0.00417213180481
2.87,0.00226171016606,-0.00086225163537,0.001821315128
2.88,0.00516762512266,0.00391752720672,0.00928387647899
2.89,0.00127705179649,0.00574854817904,0.0140169068948
2.9,-0.00273765065728,0.00279913954492,0.00720104122295
2.91,-0.00209007153309,-0.000719634125823,-0.000530905049125
2.92,0.00366607445875,-0.000610995414522,0.0023316645523
2.93,0.0021377840547,0.00729315311549,0.0137114407061
2.94,-0.00330613317586,0.00552755713539,0.0100238011034
2.95,-0.00284123528422,-0.00531323132772,0.000502618121377
2.96,0.00482137584747,-0.00554081344616,-0.00240755924899
2.97,0.0059241739024,0.00357257575217,0.00825920166418
2.98,-8.82888837491e-05,0.00854460076488,0.0147817969532
2.99,-0.00355958456761,0.00270732615113,0.00935375485003
3.0,-0.00195679833212,-0.00112902052086,0.000131571201916
3.01,0.00504621863735,-0.000789607052357,-0.000516119164037
3.02,0.00509149867228,0.00321548967468,0.00749856660346
3.03,-0.00122088582747,0.00485786685565,0.0122582737224
3.04,-0.00029136073249,0.00137988924955,0.00381864254451
3.05,0.00320088919254,0.00171990435062,0.0039150474423
3.06,0.00178204678365,0.00498961048231,0.0130057664952
